Price,Open,High,Low,Vol.,Change %
9198.3,9300.5,9359.1,9095.0,536560.0,-1.10
9396.4,9198.7,9500.4,9134.1,681010.0,2.15
9310.8,9396.1,9452.7,9193.9,653420.0,-0.91
9338.9,9311.2,9424.6,9262.7,578030.0,0.30
9223.5,9339.2,9367.0,9130.0,603540.0,-1.24
8778.2,9223.6,9254.8,8722.4,791790.0,-4.83
8804.5,8778.1,8877.5,8746.9,512020.0,0.30
9036.8,8804.7,9092.9,8763.5,581570.0,2.64
8736.9,9036.9,9066.4,8649.4,601160.0,-3.32
8812.6,8737.4,8841.2,8615.7,575160.0,0.87
8783.1,8813.2,8829.7,8721.1,454330.0,-0.33
8661.2,8782.9,8799.8,8615.8,515429.99999999994,-1.39
8476.3,8660.8,8761.8,8437.1,653710.0,-2.13
8497.3,8476.2,8532.8,8450.7,471160.0,0.25
8509.8,8497.4,8631.7,8413.0,531220.0,0.15
8208.4,8510.3,8516.3,8110.4,692600.0,-3.54
8145.7,8207.7,8245.6,8032.8,654270.0,-0.76
8099.3,8145.7,8223.0,8074.2,607270.0,-0.57
7627.9,8099.4,8129.6,7519.7,891500.0,-5.82
7272.5,7627.9,7700.9,6818.5,1410000.0,-4.66
7324.1,7271.6,7342.5,7093.7,783180.0,0.71
6924.7,7325.0,7344.1,6894.9,904500.0,-5.45
7115.6,6924.7,7352.8,6534.8,1290000.0,2.76
7162.8,7115.5,7329.5,7045.1,844270.0,0.66
7510.6,7162.8,7636.9,6875.4,996490.0,4.86
7426.7,7510.6,7639.5,7380.6,737580.0,-1.12
7742.7,7426.6,7825.3,7412.3,766710.0,4.26
7546.6,7742.7,7787.7,7472.7,650600.0,-2.53
7396.4,7546.5,7546.5,7244.4,777000.0,-1.99
7298.2,7395.9,7433.8,7173.6,687780.0,-1.33
7291.8,7298.1,7389.4,7227.1,548770.0,-0.09
7204.4,7291.9,7702.2,7113.6,971750.0,-1.20
7399.2,7204.6,7476.3,7184.0,780780.0,2.70
7530.8,7399.2,7552.1,7329.8,706100.0,1.78
7510.9,7530.4,7595.7,7489.6,557140.0,-0.26
7524.4,7510.8,7576.4,7416.7,499040.0,0.18
7355.8,7524.8,7626.0,7321.6,648660.0,-2.24
7235.7,7356.2,7400.3,7192.1,609500.0,-1.63
7208.0,7235.8,7284.4,7168.8,518400.0,-0.38
7208.0,7208.0,7272.4,7124.6,611800.0,0.00
7255.2,7208.4,7288.0,7200.3,503490.0,0.65
7080.8,7255.2,7267.4,7043.3,524560.0,-2.40
7128.5,7080.8,7175.8,7033.8,492580.0,0.67
6903.5,7128.5,7153.1,6864.6,689560.0,-3.16
6613.3,6903.5,6943.5,6575.0,894550.0,-4.20
7276.0,6613.5,7387.7,6462.2,1140000.0,10.02
7165.5,7276.4,7354.0,7039.3,778720.0,-1.52
7196.4,7165.5,7218.4,7107.7,627040.0,0.43
7156.2,7196.4,7197.6,7129.6,468740.0,-0.56
7495.8,7156.3,7501.1,7142.0,677940.0,4.74
7322.8,7496.2,7684.0,7276.2,952160.0,-2.31
7268.3,7322.4,7433.2,7185.7,785540.0,-0.74
7224.8,7268.3,7542.4,7150.9,625410.0,-0.60
7210.9,7225.0,7414.3,7177.3,795090.0,-0.19
7261.7,7210.8,7293.8,7128.5,718070.0,0.70
7321.5,7261.9,7375.9,7256.5,610960.0,0.82
7397.5,7321.6,7518.9,7303.0,611690.0,1.04
7261.8,7397.5,7420.9,7244.1,606110.0,-1.84
7196.4,7261.5,7331.0,7167.4,586600.0,-0.90
7199.8,7196.4,7259.4,7180.0,420280.0,0.05
6967.0,7199.7,7209.6,6901.4,632780.0,-3.23
7343.1,6967.1,7402.9,6884.1,936290.0,5.40
7376.8,7345.1,7433.1,7291.4,523909.99999999994,0.46
7372.5,7376.8,7501.0,7345.6,628140.0,-0.06
7759.1,7372.6,7783.1,7366.7,786750.0,5.24
8155.7,7759.1,8182.0,7754.1,1010000.0,5.11
8059.6,8154.2,8436.4,7900.8,1190000.0,-1.18
7842.4,8060.0,8065.9,7779.2,786500.0,-2.70
8187.1,7842.5,8187.4,7697.7,1050000.0,4.40
8024.1,8187.8,8262.9,8008.4,776750.0,-1.99
8187.6,8023.3,8189.9,7973.1,595220.0,2.04
8111.4,8188.3,8196.7,8068.4,610660.0,-0.93
8829.2,8111.2,8898.7,8111.2,1480000.0,8.85
8818.3,8827.9,8904.0,8615.5,1170000.0,-0.12
8726.9,8818.1,8850.0,8605.8,748320.0,-1.04
8913.1,8726.7,9005.1,8675.9,794110.0,2.13
8916.3,8913.0,8982.3,8814.6,627740.0,0.04
8706.2,8916.3,9183.7,8552.8,975010.0,-2.36
8641.9,8705.7,8740.1,8539.2,599060.0,-0.74
8732.6,8642.0,8770.3,8524.0,540200.0,1.05
8678.5,8733.0,8805.4,8610.8,509060.0,-0.62
8405.1,8678.5,8687.3,8309.6,722670.0,-3.15
8439.9,8404.9,8522.0,8242.6,617020.0,0.41
8341.6,8439.9,8447.6,8277.2,444000.0,-1.17
8607.8,8341.6,8607.8,8304.9,468340.0,3.19
8866.6,8608.1,8983.1,8585.6,706450.0,3.01
9377.3,8866.6,9389.5,8866.6,954200.0,5.76
9298.9,9377.3,9428.7,9250.9,749880.0,-0.84
9507.3,9299.1,9569.0,9209.2,765210.0,2.24
9349.1,9508.3,9525.0,9222.3,633370.0,-1.66
9381.6,9349.3,9458.8,9301.5,458420.0,0.35
9334.9,9381.5,9465.4,9183.1,683370.0,-0.50
9296.6,9334.6,9582.8,9243.1,701390.0,-0.41
9193.9,9296.5,9347.5,9193.9,651680.0,-1.10
9611.8,9194.1,9726.8,9179.9,771460.0,4.54
9772.0,9611.8,9854.9,9536.1,778670.0,1.67
9818.6,9771.9,9872.5,9738.7,608960.0,0.48
9895.5,9817.3,9931.2,9673.2,551310.0,0.78
10151.5,9895.4,10157.1,9882.7,617350.0,2.59
9854.1,10151.5,10181.7,9774.8,781220.0,-2.93
10229.5,9854.0,10314.1,9725.1,791280.0,3.81
10317.7,10229.3,10435.6,10229.3,803250.0,0.86
10235.1,10321.9,10482.6,10116.9,940300.0,-0.80
10333.0,10235.5,10372.4,10125.2,732510.0,0.96
9907.7,10336.0,10369.8,9831.7,808810.0,-4.12
9932.3,9907.4,10056.4,9654.9,808910.0,0.25
9701.4,9931.7,9951.5,9468.9,961880.0,-2.32
10158.4,9701.5,10230.1,9601.6,945910.0,4.71
9609.4,10158.6,10230.9,9424.3,905950.0,-5.40
9602.4,9611.9,9681.4,9448.9,870800.0,-0.07
9684.5,9602.2,9747.1,9574.5,716610.0,0.85
9655.7,9684.5,9706.5,9569.8,589880.0,-0.30
9942.7,9655.6,9965.6,9653.4,775880.0,2.97
9662.7,9943.2,9981.0,9507.0,980000.0,-2.82
9317.2,9662.6,9672.3,9269.8,937970.0,-3.57
8800.3,9317.1,9368.1,8672.0,1320000.0,-5.55
8818.6,8800.1,8968.3,8538.5,1130000.0,0.21
8697.5,8820.1,8898.7,8451.9,1080000.0,-1.37
8543.7,8697.1,8793.7,8539.8,683440.0,-1.77
8540.0,8543.8,8737.2,8437.2,784050.0,-0.04
8904.8,8537.5,8961.8,8503.1,1020000.0,4.27
8761.4,8906.1,8911.7,8669.3,1010000.0,-1.61
8757.9,8761.3,8840.3,8679.7,759690.0,-0.04
9060.3,8757.9,9147.3,8751.5,950760.0,3.45
9134.8,9060.6,9165.2,9004.9,1040000.0,0.82
8887.8,9134.2,9180.8,8848.7,750650.0,-2.70
8034.1,8887.8,8888.0,8015.3,1110000.0,-9.61
7933.0,8035.8,8158.8,7648.7,1540000.0,-1.26
7891.2,7933.0,8145.5,7740.2,1200000.0,-0.53
7935.1,7892.1,7976.5,7606.0,1100000.0,0.56
4826.0,7935.2,7963.1,4546.6,3220000.0,-39.18
5584.3,4815.2,5934.3,3869.5,4170000.0,15.71
5182.7,5589.4,5634.9,5072.2,1690000.0,-7.19
5366.3,5182.9,5863.3,5120.6,1610000.0,3.54
5030.0,5366.4,5369.3,4477.7,2550000.0,-6.27
5261.1,5030.2,5432.8,4946.5,1890000.0,4.59
5361.4,5260.7,5373.1,5020.9,1800000.0,1.91
6172.0,5359.2,6379.5,5256.0,2180000.0,15.12
6205.3,6171.6,6858.1,5748.2,2220000.0,0.54
6186.2,6205.6,6438.3,5887.0,1640000.0,-0.31
5822.1,6186.9,6394.4,5771.2,1480000.0,-5.89
6468.9,5822.0,6564.7,5710.8,1880000.0,11.11
6744.6,6468.8,6814.2,6380.8,1730000.0,4.26
6678.9,6744.8,6930.2,6474.6,1520000.0,-0.97
6725.1,6677.9,6772.9,6541.7,1180000.0,0.69
6373.4,6725.5,6813.7,6322.3,1160000.0,-5.23
6233.7,6373.4,6374.3,6046.5,1260000.0,-2.19
5890.4,6233.2,6258.8,5889.3,916170.0,-5.51
6391.0,5890.4,6576.5,5872.5,1430000.0,8.50
6412.5,6391.1,6513.1,6346.3,1050000.0,0.34
6638.5,6412.4,6661.3,6157.4,1400000.0,3.52
6800.5,6638.8,7182.7,6567.9,1740000.0,2.44
6735.9,6799.9,7026.3,6623.6,1350000.0,-0.95
6857.4,6735.9,6958.6,6679.1,1050000.0,1.80
6772.7,6857.5,6889.4,6686.0,842330.0,-1.23
7332.3,6772.8,7335.0,6770.1,1530000.0,8.26
7185.2,7332.3,7440.3,7101.7,1320000.0,-2.01
7361.2,7185.6,7396.1,7153.1,983940.0,2.45
7289.0,7361.1,7361.1,7140.3,963550.0,-0.98
6863.1,7289.0,7294.4,6756.1,1370000.0,-5.84
6867.8,6862.7,6931.4,6765.1,845580.0,0.07
6917.6,6867.9,7158.8,6785.1,1100000.0,0.73
6841.3,6918.1,6920.3,6618.5,1250000.0,-1.10
6850.9,6841.8,6970.8,6768.6,999530.0,0.14
6629.1,6851.3,6929.5,6615.9,1000000.0,-3.24
7085.6,6629.1,7159.7,6520.5,1540000.0,6.89
7035.8,7085.5,7142.8,7005.8,810100.0,-0.70
7230.8,7035.9,7259.4,7031.5,796450.0,2.77
7122.9,7230.9,7238.0,7079.1,5930000.0,-1.49
6833.5,7122.9,7207.5,6771.2,1260000.0,-4.06
6842.5,6833.4,6919.3,6774.3,892570.0,0.13
7112.9,6842.5,7137.4,6821.8,914180.0,3.95
7488.5,7112.8,7655.4,7036.5,1340000.0,5.28
7503.8,7491.3,7583.5,7423.5,951950.0,0.20
7540.4,7503.9,7684.6,7451.0,861930.0,0.49
7678.9,7540.4,7679.4,7520.5,921590.0,1.84
7766.0,7679.4,7768.5,7637.7,980500.0,1.13
7746.9,7766.0,7770.1,7655.3,808090.0,-0.25
8770.9,7746.7,8918.5,7729.7,1830000.0,13.22
8629.0,8770.6,9437.5,8425.5,2040000.0,-1.62
8821.6,8628.6,9040.3,8621.0,1110000.0,2.23
8966.3,8821.6,8986.2,8771.3,890340.0,1.64
8885.5,8966.2,9169.9,8742.2,1150000.0,-0.90
8874.7,8885.5,8945.5,8553.2,1120000.0,-0.12
9001.0,8874.2,9078.7,8800.4,1050000.0,1.42
9151.4,9000.6,9373.7,8923.6,1620000.0,1.67
9979.8,9152.7,10033.0,9064.8,1910000.0,9.05
9806.2,9980.1,10018.2,9731.4,1420000.0,-1.74
9554.6,9806.0,9910.5,9533.6,1490000.0,-2.57
8738.8,9553.9,9569.4,8259.3,2470000.0,-8.54
8579.8,8737.6,9129.6,8235.6,2290000.0,-1.82
8813.8,8569.8,8964.5,8542.8,1350000.0,2.73
9298.7,8813.9,9384.6,8799.1,1500000.0,5.50
9778.4,9298.7,9887.5,9265.8,1770000.0,5.16
9318.0,9778.6,9819.6,9223.2,1560000.0,-4.71
9379.5,9318.1,9579.0,9233.0,1100000.0,0.66
9677.7,9376.6,9866.0,9327.8,1180000.0,3.18
9730.7,9678.4,9930.2,9524.4,1180000.0,0.55
9773.3,9730.8,9883.9,9498.7,1160000.0,0.44
9512.3,9773.0,9829.3,9368.4,1150000.0,-2.67
9059.0,9511.6,9567.1,8833.6,1410000.0,-4.76
9169.7,9058.2,9253.5,8952.1,914590.0,1.22
9177.0,9169.8,9303.2,9098.9,812560.0,0.08
8728.2,9177.9,9292.0,8724.1,1110000.0,-4.89
8898.2,8728.0,8959.5,8666.1,941890.0,1.95
8842.5,8897.7,8994.6,8713.9,784920.0,-0.63
9199.1,8842.3,9210.9,8818.6,810890.0,4.03
9572.2,9199.8,9610.8,9119.2,948860.0,4.06
9424.8,9573.4,9596.5,9358.1,814330.0,-1.54
9692.5,9424.8,9729.9,9352.7,720620.0,2.84
9454.8,9692.9,9695.6,9406.2,645270.0,-2.45
10189.3,9454.5,10301.8,9429.7,796680.0,7.77
9527.6,10190.7,10207.3,9347.3,1060000.0,-6.49
9667.2,9527.0,9667.2,9421.7,558120.0,1.47
9794.4,9667.2,9864.4,9490.9,593660.0,1.32
9631.2,9794.0,9846.1,9628.7,527050.0,-1.67
9669.6,9630.8,9733.1,9549.5,370850.0,0.40
9742.6,9669.6,9791.8,9417.4,549200.0,0.76
9777.9,9743.4,9788.2,9662.3,431040.0,0.36
9768.8,9777.7,9857.2,9616.6,479550.0,-0.09
9878.8,9768.8,9970.9,9710.7,533550.0,1.13
9283.2,9878.9,9945.2,9139.1,919300.0,-6.03
9466.6,9283.7,9547.5,9249.4,529280.0,1.97
9471.3,9466.5,9484.9,9369.9,364970.0,0.05
9345.3,9470.7,9474.7,9264.4,311270.0,-1.33
9425.4,9345.5,9489.7,8925.6,750900.0,0.86
9523.5,9425.6,9577.1,9379.3,545470.0,1.04
9464.6,9523.6,9543.6,9258.2,446450.0,-0.62
9388.1,9464.6,9480.4,9289.3,391670.0,-0.81
9314.0,9390.3,9424.0,9249.6,478490.0,-0.79
9358.8,9314.0,9394.5,9199.8,383440.0,0.48
9296.4,9358.8,9411.2,9288.5,335990.0,-0.67
9683.7,9296.5,9751.9,9285.8,523320.00000000006,4.17
9624.6,9683.9,9715.6,9581.8,375490.0,-0.61
9302.0,9624.6,9667.4,9223.0,515780.0,-3.35
9247.5,9300.8,9327.3,9022.6,524450.0,-0.59
9160.0,9247.5,9296.5,9060.1,489840.0,-0.95
9008.3,9160.5,9190.5,8865.3,441930.0,-1.66
9124.0,9008.4,9185.5,8950.2,329010.0,1.28
9185.4,9122.8,9229.1,9033.6,401120.0,0.67
9135.4,9186.0,9199.8,9075.3,381730.0,-0.54
9229.9,9135.9,9289.0,9101.1,366780.0,1.03
9085.1,9229.9,9259.7,8962.1,483100.0,-1.57
9067.1,9085.0,9120.4,9050.9,333880.0,-0.20
9134.4,9067.1,9182.3,9049.6,261250.0,0.74
9081.0,9134.3,9149.6,8932.1,314100.0,-0.58
9339.0,9080.4,9363.0,9063.2,510270.0,2.84
9256.0,9338.8,9371.2,9209.3,420550.0,-0.89
9429.9,9256.3,9458.3,9233.1,509940.0,1.88
9235.7,9430.1,9434.5,9176.0,444270.0,-2.06
9285.1,9239.0,9309.8,9131.9,418470.0,0.53
9233.3,9285.8,9295.5,9184.2,353920.0,-0.56
9300.8,9234.2,9337.8,9170.4,366880.0,0.73
9243.6,9300.5,9329.6,9207.6,456870.0,-0.62
9253.4,9243.1,9274.8,9135.7,453830.0,0.11
9198.7,9253.6,9270.2,9168.7,429840.0,-0.59
9135.3,9198.7,9224.2,9052.0,429040.0,-0.69
9155.8,9135.4,9181.9,9091.5,310920.0,0.22
9170.2,9155.8,9198.8,9126.7,276400.0,0.16
9208.0,9170.1,9224.8,9106.4,265250.0,0.41
9162.4,9208.1,9218.4,9139.9,312980.0,-0.50
9387.3,9162.3,9426.9,9155.1,458990.0,2.46
9513.7,9387.4,9523.1,9296.0,386000.0,1.35
9599.6,9513.6,9646.5,9451.1,425660.0,0.90
9546.4,9599.2,9626.2,9480.5,359160.0,-0.55
9704.1,9546.7,9729.3,9536.2,306290.0,1.65
9932.5,9690.0,10086.6,9645.9,415070.0,2.35
11022.8,9932.7,11367.0,9894.6,908990.0,10.98
10908.5,10961.1,11046.1,10873.6,658370.0,-1.04
11105.9,10908.4,11336.5,10771.8,576830.0,1.81
11096.2,11105.8,11164.4,10861.6,501140.0,-0.09
11333.4,11096.5,11434.8,10964.6,530950.0,2.14
11803.1,11333.2,11847.7,11226.1,611470.0,4.14
11066.8,11802.6,12061.1,10730.7,647950.0,-6.24
11224.4,11066.9,11461.1,10981.6,470240.0,1.42
11184.7,11223.8,11407.8,11043.0,485790.0,-0.35
11735.1,11184.8,11771.5,11114.5,570830.0,4.92
11757.1,11735.0,11898.4,11563.0,554850.0,0.19
11592.0,11757.1,11901.8,11352.4,517000.0,-1.40
11764.3,11591.6,11805.5,11533.5,317060.0,1.49
11681.2,11764.4,11792.8,11527.5,303000.0,-0.71
11889.2,11681.1,12041.1,11546.9,564110.0,1.78
11390.4,11889.2,11931.8,11146.7,615900.0,-4.19
11557.2,11390.4,11605.4,11190.6,549590.0,1.46
11770.9,11557.2,11772.9,11298.4,545670.0,1.85
11750.8,11771.1,11835.5,11651.5,435440.0,-0.17
11845.3,11751.1,11964.0,11711.5,499100.0,0.80
11899.0,11845.5,11922.5,11688.9,410810.0,0.45
12282.6,11898.8,12444.1,11764.0,628410.0,3.22
11947.6,12283.0,12381.4,11842.0,606790.0,-2.73
11750.2,11944.4,12013.2,11602.6,550260.0,-1.65
11856.9,11751.0,11881.0,11672.7,430930.0,0.91
11529.2,11856.9,11877.4,11495.6,506380.0,-2.76
11661.3,11529.2,11677.0,11382.1,433980.0,1.15
11641.6,11661.1,11705.4,11520.8,377330.0,-0.17
11753.5,11641.6,11824.6,11587.1,429130.0,0.96
11324.8,11752.9,11766.9,11131.0,594070.0,-3.65
11462.3,11324.9,11533.6,11254.6,513059.99999999994,1.21
11327.4,11462.3,11580.3,11135.3,560590.0,-1.18
11527.4,11327.5,11539.0,11281.9,464940.0,1.77
11468.1,11527.8,11576.8,11433.5,389850.0,-0.51
11702.0,11468.1,11704.2,11462.6,409360.0,2.04
11644.2,11701.1,11760.2,11563.8,496140.0,-0.49
11914.9,11644.2,12045.9,11544.6,580690.0,2.32
11413.3,11914.4,11947.5,11244.9,20260000.0,-4.21
10168.8,11413.2,11442.7,10009.5,9650000.0,-10.90
10472.5,10168.7,10614.2,9960.3,12500000.0,2.99
10092.2,10472.3,10558.7,9897.8,14720000.0,-3.63
10296.4,10092.2,10337.7,10004.7,12120000.0,2.02
10376.9,10296.4,10400.9,9887.0,12400000.0,0.78
10126.6,10376.9,10434.4,9877.1,113900.0,-2.41
10224.6,10126.8,10343.3,9984.6,71370.0,0.97
10339.7,10224.3,10480.3,10219.2,88010.0,1.13
10390.2,10339.8,10398.8,10212.6,62280.0,0.49
10441.9,10390.2,10476.8,10275.9,48490.0,0.50
10326.0,10441.7,10579.6,10219.4,66120.0,-1.11
10675.3,10332.7,10744.3,10264.5,96640.0,3.38
10785.3,10675.2,10931.8,10627.8,91700.0,1.03
10949.5,10785.2,11093.3,10669.2,94940.0,1.52
10941.3,10950.1,11039.3,10755.2,77220.0,-0.07
10933.0,10941.3,11029.7,10818.7,63480.0,-0.08
11081.8,10933.0,11177.1,10890.7,51630.0,1.36
10921.5,11081.6,11081.6,10772.7,53390.0,-1.45
10416.8,10919.9,10987.2,10328.5,109850.0,-4.62
10531.5,10419.4,10570.7,10361.7,63520.0,1.10
10237.3,10531.5,10535.4,10146.6,74950.0,-2.79
10739.4,10238.1,10787.8,10201.0,82950.0,4.90
10688.8,10739.9,10756.0,10558.9,71430.0,-0.47
10727.9,10688.9,10793.3,10650.2,37850.0,0.37
10776.2,10727.9,10799.2,10602.7,40920.0,0.45
10693.2,10776.4,10946.6,10685.2,72290.0,-0.77
10840.9,10694.3,10858.4,10642.4,59640.0,1.38
10776.1,10843.4,10847.7,10667.6,55550.0,-0.60
10620.5,10776.6,10913.7,10462.7,95330.0,-1.44
10572.3,10619.6,10662.9,10387.6,77940.0,-0.45
10544.2,10572.2,10597.8,10501.2,29100.0,-0.27
10672.9,10544.4,10693.3,10520.8,31400.0,1.22
10789.5,10672.5,10789.6,10623.4,48860.0,1.09
10602.6,10790.2,10800.3,10530.8,69070.0,-1.73
10670.9,10601.0,10680.1,10553.3,49270.0,0.64
10924.1,10670.7,10948.6,10549.6,79780.0,2.37
11054.2,10923.5,11103.0,10836.9,70950.0,1.19
11298.4,11053.5,11475.0,11053.1,65810.0,2.21
11371.0,11295.6,11439.4,11277.6,41060.0,0.64
11533.9,11370.8,11715.9,11227.4,84020.0,1.43
11423.8,11533.5,11558.0,11315.9,64670.0,-0.95
11420.4,11424.4,11541.0,11293.5,59120.0,-0.03
11503.0,11421.4,11590.9,11276.7,70840.0,0.72
11322.0,11503.2,11542.2,11224.6,71420.0,-1.57
11362.1,11321.8,11402.7,11274.4,29860.0,0.35
11506.9,11362.1,11506.9,11349.8,31510.0,1.27
11753.4,11507.1,11823.3,11413.9,73040.0,2.14
11913.5,11753.9,12029.4,11685.7,94590.0,1.36
12808.7,11913.6,13213.5,11894.6,197720.0,7.51
12974.6,12805.5,13183.9,12698.2,113310.0,1.30
12934.1,12972.7,13025.5,12738.9,73940.0,-0.31
13117.2,12933.6,13161.5,12876.4,51200.0,1.42
13032.2,13117.0,13345.3,12900.4,59730.0,-0.65
13061.6,13033.0,13229.7,12792.4,89470.0,0.23
13657.8,13061.5,13782.3,13050.3,128639.99999999999,4.56
13278.9,13658.3,13851.7,12907.6,144180.0,-2.77
13457.2,13278.3,13640.0,12982.9,111230.0,1.34
13559.9,13457.0,13667.9,13134.5,108770.0,0.76
13797.3,13560.2,14065.4,13441.7,102750.0,1.75
13759.4,13795.5,13889.5,13628.7,51710.0,-0.27
13561.4,13759.7,13828.4,13214.2,97760.0,-1.44
14019.9,13560.5,14054.0,13294.6,108170.0,3.38
14145.6,14023.0,14238.8,13544.4,140800.0,0.90
15587.1,14145.6,15739.9,14099.7,227490.0,10.19
15577.9,15593.9,15955.2,15223.5,186130.0,-0.06
14828.4,15578.2,15754.4,14385.1,160730.0,-4.81
15483.7,14826.6,15648.3,14720.7,94990.0,4.42
15327.2,15483.3,15819.6,14816.9,165040.0,-1.01
15303.6,15328.0,15465.3,15096.5,93360.0,-0.15
15695.8,15303.1,15953.9,15281.0,119070.0,2.56
16294.7,15695.8,16342.7,15483.5,165540.0,3.82
16324.2,16293.0,16474.1,15973.4,113750.0,0.18
16071.0,16323.1,16328.2,15717.7,83640.0,-1.55
15953.0,16074.7,16158.1,15782.3,58430.0,-0.73
16715.8,15954.1,16880.7,15870.7,118090.0,4.78
17662.3,16715.8,17845.4,16562.0,175870.0,5.66
17774.6,17662.3,18466.1,17258.9,233430.0,0.64
17803.5,17775.1,18166.0,17380.1,135940.0,0.16
18675.2,17805.5,18811.0,17758.4,134420.0,4.90
18687.2,18673.8,18966.0,18397.5,108910.0,0.06
18412.9,18689.3,18751.5,17644.6,121760.0,-1.47
18379.6,18428.1,18756.8,18016.0,127350.0,-0.18
19152.6,18394.6,19416.6,18074.8,180790.0,4.21
18723.0,19151.5,19486.7,18527.7,146120.0,-2.24
17162.0,18721.9,18894.9,16235.2,312070.0,-8.34
17127.1,17160.9,17450.3,16481.6,138800.0,-0.20
17730.7,17142.6,17874.4,16874.4,95200.0,3.52
18185.5,17729.7,18336.3,17530.4,79120.0,2.57
19698.1,18186.0,19831.2,18186.0,185590.0,8.32
18770.7,19697.8,19897.4,18257.0,208720.0,-4.71
19218.8,18767.9,19335.5,18346.7,91920.0,2.39
19433.3,19219.8,19596.6,18883.7,99970.0,1.12
18658.1,19431.1,19529.5,18610.8,110630.0,-3.99
19146.5,18657.5,19172.7,18507.1,59440.0,2.62
19379.9,19146.0,19417.1,18873.0,54560.0,1.22
19170.7,19368.4,19424.6,18908.8,61980.0,-1.08
18326.6,19170.8,19288.6,18229.2,101410.0,-4.40
18546.0,18322.4,18637.9,17658.8,129720.0,1.20
18247.2,18546.1,18551.8,17926.8,85310.0,-1.61
18023.6,18250.5,18288.3,17600.1,111530.0,-1.23
18808.9,18026.7,18936.2,18025.1,71370.0,4.36
19176.8,18808.1,19403.6,18716.8,82450.0,1.96
19273.8,19176.4,19346.5,19007.0,67110.0,0.51
19434.9,19273.9,19556.3,19076.2,98390.0,0.84
21352.2,19434.7,21525.3,19299.7,199810.0,9.87
22825.4,21352.3,23738.0,21243.1,310740.0,6.90
23127.9,22823.3,23272.8,22361.5,131800.0,1.33
23844.0,23127.6,24107.1,22797.0,133880.0,3.10
23474.9,23843.6,24280.9,23098.9,114090.0,-1.55
22728.5,23474.1,24101.9,22015.5,154690.0,-3.18
23823.2,22730.4,23825.4,22388.6,130750.0,4.82
23257.9,23820.8,24063.7,22694.7,178470.0,-2.37
23736.5,23253.2,23783.7,22737.3,104590.0,2.06
24689.6,23728.7,24778.9,23445.3,2400.0,4.02
26454.4,24714.7,26826.0,24515.1,155770.0,7.15
26261.3,26460.3,28360.3,25858.2,231230.0,-0.73
27057.8,26259.2,27444.9,26144.3,126980.0,3.03
27376.0,27065.3,27390.7,25902.8,119570.0,1.18
28868.7,27374.5,28979.3,27374.5,159820.0,5.45
28949.4,28866.8,29298.8,28025.0,136690.0,0.28
29359.9,28951.7,29627.1,28712.4,100900.0,1.42
32193.3,29359.7,33233.5,29008.0,240870.0,9.65
32958.9,32192.9,34755.9,32029.6,155210.0,2.38
32022.6,33016.6,33587.5,28204.5,255270.0,-2.84
33991.5,32015.4,34414.7,30010.5,202130.0,6.15
36793.2,33999.3,36934.8,33408.3,227560.0,8.24
39460.2,36798.5,40340.9,36361.2,249600.0,7.25
40599.3,39466.4,41921.7,36613.4,251290.0,2.89
40151.9,40607.2,41363.5,38775.1,128419.99999999999,-1.10
38192.2,40149.7,41362.4,35141.6,215780.0,-4.88
35544.3,38195.3,38217.2,30411.6,251040.0,-6.93
34076.1,35426.0,36598.7,32572.7,241930.0,-4.13
37382.2,34061.2,37764.6,32451.9,209930.0,9.70
39175.7,37383.4,40054.3,36772.1,172400.0,4.80
36845.8,39175.7,39715.0,34488.7,118420.0,-5.95
36019.5,36751.8,37931.7,35408.4,137020.0,-2.24
35839.6,36020.1,36801.3,33883.5,126820.0,-0.50
36613.2,35838.2,37436.8,34801.0,111520.0,2.16
36002.9,36630.6,37821.0,36001.4,79110.0,-1.67
35476.3,35862.1,36384.4,33444.5,153610.0,-1.46
30842.1,35472.3,35591.1,30101.8,253270.0,-13.06
33000.5,30838.7,33821.2,28871.2,243090.0,7.00
32088.9,32994.1,33441.4,31418.2,100700.0,-2.76
32241.3,32088.5,33034.8,30982.9,88210.0,0.47
32252.3,32244.3,34854.3,31967.4,142430.0,0.03
32502.1,32244.1,32917.7,30850.0,139840.0,0.77
30404.0,32499.6,32545.4,29290.4,194350.0,-6.46
33374.8,30408.9,33790.8,29911.9,167390.0,9.77
34301.8,33381.7,38546.0,31953.3,297730.0,2.78
34283.1,34300.0,34920.9,32908.5,128570.0,-0.05
33108.1,34281.6,34348.3,32189.9,101920.0,-3.43
33515.7,33106.8,34685.6,32324.9,126320.0,1.23
35485.2,33514.0,35976.1,33462.4,120850.0,5.88
37646.8,35486.9,37646.8,35401.5,131030.0,6.09
36982.1,37648.9,38707.9,36380.8,151440.0,-1.77
38297.6,36976.4,38303.6,36640.0,100600.0,3.56
39256.6,38300.6,40939.7,38275.3,156020.0,2.50
38852.9,39228.9,39691.7,37381.6,125370.0,-1.03
46395.7,38853.6,46596.4,38057.0,248470.0,19.41
46508.6,46396.4,48143.5,45104.7,193870.0,0.24
44836.0,46507.8,47295.3,43800.5,151830.0,-3.60
47990.7,44834.8,48622.1,44041.1,145770.0,7.04
47371.7,47995.0,48927.4,46218.6,133730.0,-1.29
47168.7,47373.1,48097.3,46270.5,89420.0,-0.43
48643.4,47172.1,49695.1,47051.9,106500.0,3.13
47936.3,48611.1,48936.5,45786.1,123180.0,-1.45
